,created,favoriteCount,favorited,id,id.1,isRetweet,label,latitude,longitude,replyToSID,replyToSN,replyToUID,retweetCount,retweeted,screenName,statusSource,text,truncated,dayInWeek,hourInDay,tokenized,numchar,numWords,avgWordLen,wholeUpper,numURL,numHash,mention,startQuote,startMention,startHash,numComa,numQuoSym,numSmiley,numStopWord,wordLength,posTagged,nerTagged
17,2016-07-07 20:09:00,14757,False,17,7.51146e+17,False,-1.0,,,,,,4601,False,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you Speaker @PRyan!  #AmericaFirst #Trump2016  https://t.co/PPsyxGPdFc,False,3,20,Thank you Speaker $MENTION$! $HASHTAG$ $HASHTAG$ $URL$c,76,7,9.714285714285714,0,1,2,1,0,0,0,0,0,0,1,9.714285714285714,VB PRP NNP NNP NNP NNP NN ,Thank you Speaker $MENTION$! $HASHTAG$ $HASHTAG$ $URL$c 
18,2016-07-07 20:06:00,18399,False,18,7.51145e+17,False,-1.0,,,,,,6593,False,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#MakeAmericaGreatAgain  https://t.co/fxlVgfAA1l,False,3,20,$HASHTAG$ $URL$,47,2,22.5,1,1,1,0,0,0,0,0,0,0,0,22.5,FW FW ,$HASHTAG$ $URL$ 
19,2016-07-07 20:04:00,10670,False,19,7.51145e+17,False,-1.0,,,,,,3330,False,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you Rep. Collins! #Trump2016 https://t.co/zkmPywMDxg,False,3,20,Thank you Rep. Collins! $HASHTAG$ $URL$,58,6,8.833333333333334,0,1,1,0,0,0,0,0,0,0,1,8.833333333333334,VB PRP NNP NNP NNP NNP ,Thank you Rep. Collins! $HASHTAG$ $URL$ 
20,2016-07-07 18:07:00,27451,False,20,7.51115e+17,False,1.0,,,,,,6908,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!,False,3,18,Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!,139,23,5.086956521739131,0,0,0,0,0,0,0,0,0,0,7,5.086956521739131,RB VBG NNP VBD JJ NNS IN NNPS IN DT NNP CC NNP RB JJ NN DT VBP NNS WP VBP PRP$ NN ,Just leaving LOCATION Had great meetings with Republicans in the ORGANIZATION and Senate. Very interesting day! These are people who love our country! 
21,2016-07-07 11:33:00,19774,False,21,7.51016e+17,False,-1.0,,,,,,5012,False,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great being in Cincinnati; Ohio last night- thank you! Off to Washington D.C. now. #Trump2016 #AmericaFirst https://t.co/sryJgRyd56,False,3,11,Great being in Cincinnati; Ohio last night- thank you! Off to Washington D.C. now. $HASHTAG$ $HASHTAG$ $URL$,131,17,6.764705882352941,0,1,2,0,0,0,0,1,0,0,3,6.764705882352941,JJ NN IN NNP NNP JJ NN VBP NN IN TO NNP NNP FW FW FW FW ,Great being in Cincinnati; LOCATION last night- thank you! Off to LOCATION LOCATION now. $HASHTAG$ $HASHTAG$ $URL$ 
22,2016-07-07 01:34:00,62121,False,22,7.50865e+17,False,-1.0,,,,,,26442,False,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Where is the outrage for this Disney book? Is this the 'Star of David' also?   Dishonest media! #Frozen https://t.co/4LJBpSm8xa,False,3,1,Where is the outrage for this Disney book? Is this the 'Star of David' also? Dishonest media! $HASHTAG$ $URL$,127,19,5.631578947368421,0,1,1,0,0,0,0,0,0,0,7,5.631578947368421,WRB VBZ DT NN IN DT NNP NN VBZ DT DT NN IN FW FW FW FW FW FW ,Where is the outrage for this Disney book? Is this the 'Star of David' also? Dishonest media! $HASHTAG$ $URL$ 
23,2016-07-06 21:58:00,24746,False,23,7.50811e+17,False,-1.0,,,,,,9735,False,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",To all of my twitter followers; please contribute whatever you can to the campaign. We must beat Crooked Hillary. https://t.co/Xv8Q1GuWiH,False,2,21,To all of my twitter followers; please contribute whatever you can to the campaign. We must beat Crooked Hillary. $URL$,137,20,5.9,0,1,0,0,0,0,0,1,0,0,7,5.9,TO DT IN PRP$ NN NN VBP VB WDT PRP MD TO DT NN PRP MD VB JJ FW FW ,To all of my twitter followers; please contribute whatever you can to the campaign. We must beat Crooked Hillary. $URL$ 
24,2016-07-06 14:06:00,16859,False,24,7.50692e+17,False,1.0,,,,,,5092,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I have over seven million hits on social media re Crooked Hillary Clinton. Check it out Sleepy Eyes; @MarkHalperin @NBCPolitics,False,2,14,I have over seven million hits on social media re Crooked Hillary Clinton. Check it out Sleepy Eyes; $MENTION$ $MENTION$,127,20,5.4,0,0,0,2,0,0,0,1,0,0,6,5.4,PRP VBP IN CD CD NNS IN JJ NNS IN NNP NNP NNP VB PRP RP JJ NN NN NN ,I have over seven million hits on social media re Crooked Hillary Clinton. Check it out Sleepy Eyes; $MENTION$ $MENTION$ 
25,2016-07-06 14:01:00,15349,False,25,7.50691e+17,False,1.0,,,,,,4284,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sleepy eyes Chuck Todd; a man with so little touch for politics; is at it again.He could not have watched my standing ovation speech in N.C.,False,2,14,Sleepy eyes Chuck Todd; a man with so little touch for politics; is at it again.He could not have watched my standing ovation speech in N.C.,140,26,4.423076923076923,0,0,0,0,0,0,0,2,0,0,11,4.423076923076923,JJ NNS NNP NNP DT NN IN RB JJ NN IN NNP VBZ IN PRP NN MD RB VB VBN PRP$ NN NN NN IN NNP ,Sleepy eyes Chuck Todd; a man with so little touch for politics; is at it again.He could not have watched my standing ovation speech in LOCATION 
26,2016-07-06 13:24:00,14936,False,26,7.50682e+17,False,1.0,,,,,,4998,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Even the once great Caesars is bankrupt in A.C. Others to follow. Ask the Democrat City Council what happened to Atlantic City.,False,2,13,Even the once great Caesars is bankrupt in A.C. Others to follow. Ask the Democrat City Council what happened to Atlantic City.,127,22,4.818181818181818,0,0,0,0,0,0,0,0,0,0,8,4.818181818181818,RB DT RB JJ NNP VBZ JJ IN NNP NNS TO NNP NNP DT NNP NNP NNP WP VBD TO NNP NNP ,Even the once great LOCATION is bankrupt in A.C. Others to follow. Ask the ORGANIZATION ORGANIZATION ORGANIZATION what happened to LOCATION LOCATION 
27,2016-07-06 13:12:00,13763,False,27,7.50679e+17,False,1.0,,,,,,4352,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hillary Clinton should ask why the Democrat pols in Atlantic City made all the wrong moves - Convention Center; Airport - and destroyed City,False,2,13,Hillary Clinton should ask why the Democrat pols in Atlantic City made all the wrong moves - Convention Center; Airport - and destroyed City,140,24,4.875,0,0,0,0,0,0,0,1,0,0,7,4.875,NNP NNP MD VB WRB DT NNP NNS IN NNP NNP VBD PDT DT JJ NNS : NNP NNP NNP : CC VBD NNP ,PERSON PERSON should ask why the Democrat pols in LOCATION LOCATION made all the wrong moves - Convention Center; Airport - and destroyed City 
28,2016-07-06 13:08:00,13041,False,28,7.50678e+17,False,1.0,,,,,,3547,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I made a lot of money in Atlantic City and left 7 years ago; great timing (as all know). Pols made big mistakes; now many bankruptcies.,False,2,13,I made a lot of money in Atlantic City and left $NUMBER$ years ago; great timing (as all know). Pols made big mistakes; now many bankruptcies.,135,26,4.230769230769231,0,0,0,0,0,0,0,2,0,0,6,4.230769230769231,PRP VBD DT NN IN NN IN NNP NNP CC VBD CD NNS JJ JJ NN NNS DT NNP NNPS VBD JJ NN RB JJ NN ,I made a lot of money in LOCATION LOCATION and left $NUMBER$ years ago; great timing (as all know). Pols made big mistakes; now many bankruptcies. 
29,2016-07-06 12:31:00,28750,False,29,7.50668e+17,False,1.0,,,,,,10586,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Crooked Hillary Clinton lied to the FBI and to the people of our country. She is sooooo guilty. But watch; her time will come!,False,2,12,Crooked Hillary Clinton lied to the FBI and to the people of our country. She is sooooo guilty. But watch; her time will come!,126,24,4.291666666666667,0,0,0,0,0,0,0,1,0,0,10,4.291666666666667,JJ NNP NNP VBD TO DT NNP CC TO DT NNS IN PRP$ NN NN VBZ FW FW CC VB PRP$ NN MD VB ,Crooked PERSON PERSON lied to the ORGANIZATION and to the people of our country. She is sooooo guilty. But watch; her time will come! 
30,2016-07-06 12:11:00,16390,False,30,7.50663e+17,False,-1.0,,,,,,7229,False,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The rigged system may have helped Hillary Clinton escape criminal charges; but...https://t.co/KO64IAMDgj https://t.co/8CBSfNpl2l,False,2,12,The rigged system may have helped Hillary Clinton escape criminal charges; but...$URL$ $URL$,128,13,8.923076923076923,0,2,0,0,0,0,0,1,0,0,1,8.923076923076923,DT VBN NN MD VB VBN NNP NNP VB JJ NN NN NN ,The rigged system may have helped PERSON PERSON escape criminal charges; but...$URL$ $URL$ 
31,2016-07-06 11:21:00,24763,False,31,7.50651e+17,False,1.0,,,,,,8616,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Crooked Hillary has once again been proven to be a person who is dishonest; incompetent and of very bad judgement.,False,2,11,Crooked Hillary has once again been proven to be a person who is dishonest; incompetent and of very bad judgement.,114,20,4.75,0,0,0,0,0,0,0,1,0,0,12,4.75,NNP NNP VBZ RB RB VBN VBN TO VB DT NN WP VBZ NN JJ CC IN RB JJ NN ,Crooked PERSON has once again been proven to be a person who is dishonest; incompetent and of very bad judgement. 
32,2016-07-06 11:12:00,23406,False,32,7.50649e+17,False,1.0,,,,,,7942,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crooked Hillary Clinton and her team ""were extremely careless in their handling of very sensitive; highly classified information."" Not fit!",False,2,11,"Crooked Hillary Clinton and her team ""were extremely careless in their handling of very sensitive; highly classified information."" Not fit!",139,20,6.0,0,0,0,0,0,0,0,1,2,0,6,6.0,JJ NNP NNP CC PRP$ NN NN RB JJ IN PRP$ NN IN JJ NN RB VBN NN RB SYM ,"Crooked PERSON PERSON and her team ""were extremely careless in their handling of very sensitive; highly classified information."" Not fit! "
33,2016-07-06 04:36:00,26650,False,33,7.50549e+17,False,1.0,,,,,,8526,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Crooked Hillary Clinton is unfit to serve as President of the U.S. Her temperament is weak and her opponents are strong. BAD JUDGEMENT!,False,2,4,Crooked Hillary Clinton is unfit to serve as President of the U.S. Her temperament is weak and her opponents are strong. BAD JUDGEMENT!,135,23,4.913043478260869,0,0,0,0,0,0,0,0,0,0,9,4.913043478260869,JJ NNP NNP VBZ JJ TO VB IN NNP IN DT NNP PRP$ NN VBZ JJ CC PRP$ NNS VBP NNP NNP NN ,Crooked PERSON PERSON is unfit to serve as President of the LOCATION Her temperament is weak and her opponents are strong. BAD JUDGEMENT! 
34,2016-07-06 04:30:00,37549,False,34,7.50547e+17,False,1.0,,,,,,13115,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with ""murder."" Come November 8; she's out!",False,2,4,"I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with ""murder."" Come November $NUMBER$; she's out!",138,24,4.791666666666667,0,0,0,0,0,0,0,1,2,0,8,4.791666666666667,PRP VBP VB DT NNS MD VB DT VBN NN WDT VBD NNP NNP TO VB RP IN NN VBD NNP NNP FW FW ,"I don't think the voters will forget the rigged system that allowed PERSON PERSON to get away with ""murder."" Come November $NUMBER$; she's out! "
35,2016-07-06 04:23:00,25629,False,35,7.50546e+17,False,1.0,,,,,,6187,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Raised a lot of money for the Republican Party. There will be a big gasp when the figures are announced in the morning. Lots of support! Win,False,2,4,Raised a lot of money for the Republican Party. There will be a big gasp when the figures are announced in the morning. Lots of support! Win,140,27,4.222222222222222,0,0,0,0,0,0,0,0,0,0,13,4.222222222222222,VBN DT NN IN NN IN DT NNP NNP EX MD VB DT JJ VB WRB DT NNS VBP VBN IN DT NN NNS IN FW FW ,Raised a lot of money for the Republican Party. There will be a big gasp when the figures are announced in the morning. Lots of support! Win 
36,2016-07-06 02:21:00,10820,False,36,7.50515e+17,False,-1.0,,,,,,2356,False,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I will be interviewed by @oreillyfactor tonight on @FoxNews at 11pm. Enjoy!,False,2,2,I will be interviewed by $MENTION$ tonight on $MENTION$ at $NUMBER$pm. Enjoy!,75,12,5.333333333333333,0,0,0,2,0,0,0,0,0,0,5,5.333333333333333,PRP MD VB VBN IN NN NN IN NN IN FW FW ,I will be interviewed by $MENTION$ tonight on $MENTION$ at $NUMBER$pm. Enjoy! 
37,2016-07-06 00:52:00,12470,False,37,7.50493e+17,False,-1.0,,,,,,2782,False,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My son; @EricTrump will be interviewed by @SeanHannity tonight at 10pm on @FoxNews. Enjoy!,False,2,0,My son; $MENTION$ will be interviewed by $MENTION$ tonight at $NUMBER$pm on $MENTION$. Enjoy!,90,14,5.5,0,0,0,3,0,0,0,1,0,0,5,5.5,PRP$ JJ NN MD VB VBN IN NN NN IN NN IN FW FW ,My son; $MENTION$ will be interviewed by $MENTION$ tonight at $NUMBER$pm on $MENTION$. Enjoy! 
38,2016-07-05 12:05:00,15247,False,38,7.503e+17,False,1.0,,,,,,3873,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It was great spending time with @joniernst yesterday. She has done a fantastic job for the people of Iowa and U.S. Will see her again!,False,1,12,It was great spending time with $MENTION$ yesterday. She has done a fantastic job for the people of Iowa and U.S. Will see her again!,134,25,4.4,0,0,0,1,0,0,0,0,0,0,9,4.4,PRP VBD JJ NN NN IN FW FW PRP VBZ VBN DT JJ NN IN DT NNS IN NNP CC NNP NNP VB PRP$ NN ,It was great spending time with $MENTION$ yesterday. She has done a fantastic job for the people of LOCATION and LOCATION Will see her again! 
39,2016-07-05 11:14:00,38366,False,39,7.50287e+17,False,1.0,,,,,,14770,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary. A total disgrace!,False,1,11,Ta$SMILEY$ayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary. A total disgrace!,139,25,4.6,0,0,0,0,0,0,0,0,0,1,9,4.6,NNS VBP VBG DT NN IN DT NN IN NNP NNP CD IN DT NN NN IN NNP NNP CC NNP NNP NNP JJ NN ,Ta$SMILEY$ayers are paying a fortune for the use of Air Force One on the campaign trail by President PERSON and Crooked Hillary. A total disgrace! 
40,2016-07-04 22:59:00,12967,False,40,7.50102e+17,False,1.0,,,,,,2986,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","On @FoxNews at 7:00 P.M. ""Special: Meet the Trumps"" Hope you enjoy!",False,0,22,"On $MENTION$ at $NUMBER$:00 P.M. ""Special: Meet the Trumps"" Hope you enjoy!",67,12,4.666666666666667,0,0,0,1,0,0,0,0,2,0,3,4.666666666666667,IN NN IN NNP NNP NNP NNP DT NNP NNP PRP VBP ,"On $MENTION$ at $NUMBER$:00 P.M. ""Special: Meet the Trumps"" Hope you enjoy! "
